report,technique_id,technique_name,confidence,flagged,chunk_id,heading_path,evidence,reason
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1127.001,MSBuild,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:13,Fake Zoom Ends in BlackSuit Ransomware > Execution,MSBuild.exe,The excerpt describes MSBuild.exe being used as a proxy for malicious code execution.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1055.001,Dynamic-link Library Injection,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:14,Fake Zoom Ends in BlackSuit Ransomware > Execution,DLL was also,The excerpt mentions 'DLL injection' and specifically names a DLL (3004.dll) being dropped.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1037.005,Startup Items,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:15,Fake Zoom Ends in BlackSuit Ransomware > Persistence,startup entry,The excerpt explicitly mentions 'startup entry' created by Hijackloader.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1564.001,Hidden Files and Directories,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:16,Fake Zoom Ends in BlackSuit Ransomware > Defense Evasion,change the attributes,The threat actor used the Windows attrib utility to change file attributes.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1055.001,Dynamic-link Library Injection,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:16,Fake Zoom Ends in BlackSuit Ransomware > Defense Evasion,dllhost.exe process,The Cobalt Strike beacon payload was successfully injected into the dllhost.exe process.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1127.001,MSBuild,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:17,Fake Zoom Ends in BlackSuit Ransomware > Defense Evasion,MSbuild.exe,The excerpt explicitly mentions MSBuild.exe being used to load and execute a file.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1003,OS Credential Dumping,80,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:18,Fake Zoom Ends in BlackSuit Ransomware > Credential Access,attempt to perform credential dumping,The excerpt describes adversaries attempting to dump credentials from LSASS process memory.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1547.008,LSASS Driver,60,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:18,Fake Zoom Ends in BlackSuit Ransomware > Credential Access,dllhost.exe process initiated,"The excerpt mentions dllhost.exe spawning a new cmd.exe process, which is related to DLL injection."
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1098.007,Additional Local or Domain Groups,80,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:20,Fake Zoom Ends in BlackSuit Ransomware > Discovery,"net group ""domain admins""",The excerpt shows the threat actor adding domain groups using `net group`.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1047,Windows Management Instrumentation,80,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:21,Fake Zoom Ends in BlackSuit Ransomware > Discovery,WMIC /Node:localhost,The excerpt shows WMI being used to execute malicious commands.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1018,Remote System Discovery,90,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:21,Fake Zoom Ends in BlackSuit Ransomware > Discovery,ping <workstation1>,The excerpt lists multiple systems by IP address and hostname.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1482,Domain Trust Discovery,80,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:21,Fake Zoom Ends in BlackSuit Ransomware > Discovery,nltest /domain_trusts,The excerpt shows nltest being used to gather domain trust information.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1049,System Network Connections Discovery,90,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:21,Fake Zoom Ends in BlackSuit Ransomware > Discovery,net view \<IP1>/,The excerpt lists multiple network connections via net view and ping commands.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1021,Remote Services,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:22,Fake Zoom Ends in BlackSuit Ransomware > Lateral Movement,Using the proxy capability inside QDoor,The threat actor used RDP to access a file server and domain controller.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1563.002,RDP Hijacking,20,1,731dd5d1-e710-47c7-a4dd-b7d084e0363a:22,Fake Zoom Ends in BlackSuit Ransomware > Lateral Movement,leaked their back end hostname,The threat actor leaked their back end hostname via various log events while performing RDP actions.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1021.001,Remote Desktop Protocol,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:23,Fake Zoom Ends in BlackSuit Ransomware > Collection,On the file server via a RDP session,The excerpt explicitly mentions a RDP session.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1560.001,Archive via Utility,80,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:23,Fake Zoom Ends in BlackSuit Ransomware > Collection,used it to begin compressing file share data into an archive,The excerpt shows using WinRAR to compress files.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1176.001,Browser Extensions,60,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:23,Fake Zoom Ends in BlackSuit Ransomware > Collection,Here we used Dissect’s Edge browser plugin,The excerpt mentions the Edge browser plugin being used.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1104,Multi-Stage Channels,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:24,Fake Zoom Ends in BlackSuit Ransomware > Command and Control,four separate command and control channels,The excerpt explicitly mentions multiple command and control channels being used.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1036.012,Browser Fingerprint,80,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:25,Fake Zoom Ends in BlackSuit Ransomware > Command and Control,Mozilla/5.0 (Windows NT 10.0; Win64; x64),The User-Agent string is spoofed to blend in with legitimate traffic.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1027.007,Dynamic API Resolution,20,1,731dd5d1-e710-47c7-a4dd-b7d084e0363a:26,Fake Zoom Ends in BlackSuit Ransomware > Command and Control,Base64 URL-safe decode,The excerpt mentions 'Base64 URL-safe decode' which is a method of dynamic API resolution.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1496,Resource Hijacking,20,1,731dd5d1-e710-47c7-a4dd-b7d084e0363a:26,Fake Zoom Ends in BlackSuit Ransomware > Command and Control,legitimate infrastructure,"The excerpt shows the use of legitimate infrastructure for malicious campaigns, indicating resource hijacking."
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1090.002,External Proxy,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:27,Fake Zoom Ends in BlackSuit Ransomware > Command and Control,proxy used by the threat actor,The excerpt explicitly mentions QDoor being used as a proxy.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1584,Compromise Infrastructure,20,1,731dd5d1-e710-47c7-a4dd-b7d084e0363a:27,Fake Zoom Ends in BlackSuit Ransomware > Command and Control,legitimate infrastructure for their malicious campaigns,The excerpt describes Tyk being used for malicious campaigns on legitimate infrastructure.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1572,Protocol Tunneling,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:28,Fake Zoom Ends in BlackSuit Ransomware > Command and Control,tunneled RDP sessions,The excerpt describes tunneling network communications using QDoor.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1537,Transfer Data to Cloud Account,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:29,Fake Zoom Ends in BlackSuit Ransomware > Exfiltration,upload the rar archives,The threat actor uploaded RAR archives to a cloud storage service.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1567.002,Exfiltration to Cloud Storage,90,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:29,Fake Zoom Ends in BlackSuit Ransomware > Exfiltration,cloud storage service,The threat actor transferred data to a cloud storage service using mystuff.bublup.com.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1027.015,Compression,80,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:30,Fake Zoom Ends in BlackSuit Ransomware > Impact,RAR archive,The excerpt mentions a RAR archive containing malicious files.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1560.001,Archive via Utility,90,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:30,Fake Zoom Ends in BlackSuit Ransomware > Impact,WinRar was downloaded,The excerpt describes the threat actor using WinRar to download and install files.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1486,Data Encrypted for Impact,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:31,Fake Zoom Ends in BlackSuit Ransomware > Impact,initiate the encryption process,The threat actor used PsExec to initiate the encryption process on designated remote hosts using the second batch script EXE.bat.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1526,Cloud Service Discovery,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:33,Fake Zoom Ends in BlackSuit Ransomware > Timeline Indicators > Atomic,provincial-gaiters-gw.aws-use1.cloud-ara.tyk.io:443,The excerpt lists cloud services and their ports.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1027.015,Compression,80,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:33,Fake Zoom Ends in BlackSuit Ransomware > Timeline Indicators > Atomic,152.zip / 1522.zip,The excerpt shows compressed files being transferred.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1546.010,AppInit DLLs,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:34,Fake Zoom Ends in BlackSuit Ransomware > Timeline Indicators > Computed,svhost.exe,The excerpt lists DLLs loaded into svhost.exe.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1674,Input Injection,20,1,731dd5d1-e710-47c7-a4dd-b7d084e0363a:34,Fake Zoom Ends in BlackSuit Ransomware > Timeline Indicators > Computed,artillery.mdb,The excerpt includes a file named artillery.mdb.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1557.001,Name Resolution Poisoning and SMB Relay,20,1,731dd5d1-e710-47c7-a4dd-b7d084e0363a:35,Fake Zoom Ends in BlackSuit Ransomware > Timeline Indicators > Computed,relay.dll,The excerpt lists a DLL named 'relay.dll' which is indicative of name resolution poisoning.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1574.001,DLL,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:35,Fake Zoom Ends in BlackSuit Ransomware > Timeline Indicators > Computed,UIxMarketPlugin.dll,"The excerpt lists several DLLs including 'UIxMarketPlugin.dll', '2905.dll', and 'relay.dll'."
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1574.001,DLL,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:36,Fake Zoom Ends in BlackSuit Ransomware > Timeline Indicators > Computed,3004.dll,The excerpt lists DLL files (3004.dll) with hashes.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1553.004,Install Root Certificate,20,1,731dd5d1-e710-47c7-a4dd-b7d084e0363a:37,Fake Zoom Ends in BlackSuit Ransomware > Detections > Network,Observed ZeroSSL,The excerpt mentions a ZeroSSL SSL/TLS Certificate being observed.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1210,Exploitation of Remote Services,20,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:37,Fake Zoom Ends in BlackSuit Ransomware > Detections > Network,Tunneled RDP,"The excerpt mentions 'Tunneled RDP msts Handshake', which could indicate exploitation of remote services."
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1569.002,Service Execution,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:39,Fake Zoom Ends in BlackSuit Ransomware > Detections > Sigma,services.exe,The excerpt lists 'services.exe' as part of the Windows service control manager.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1027.008,Stripped Payloads,80,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:41,Fake Zoom Ends in BlackSuit Ransomware > Detections > Yara,CobaltStrike_Resources_Command_Ps1_v2_5_to_v3_7_and_Resources_Compress_Ps1_v3_8_to_V4_x,The excerpt lists 'CobaltStrike_Resources_Command_Ps1_v2_5_to_v3_7_and_Resources_Compress_Ps1_v3_8_to_V4_x' which is a Cobalt Strike resource.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1027.008,Stripped Payloads,80,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:42,Fake Zoom Ends in BlackSuit Ransomware > Detections > Yara,CobaltStrike_Resources_Command_Ps1_v2_5_to_v3_7_and_Resources_Compress_Ps1_v3_8_to_V4_x,The presence of CobaltStrike_Resources_Command_Ps1_v2_5_to_v3_7_and_Resources_Compress_Ps1_v3_8_to_V4_x shows stripped payloads.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1027.010,Command Obfuscation,80,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:42,Fake Zoom Ends in BlackSuit Ransomware > Detections > Yara,CobaltStrike_Sleep_Decoder_Indicator,The presence of CobaltStrike_Sleep_Decoder_Indicator shows command obfuscation.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1218,System Binary Proxy Execution,20,1,731dd5d1-e710-47c7-a4dd-b7d084e0363a:43,Fake Zoom Ends in BlackSuit Ransomware > Detections > Yara,Windows_Trojan_BruteRatel_5b12cbab,The excerpt mentions 'Windows_Trojan_BruteRatel_5b12cbab' which is a binary proxy execution.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1560.001,Archive via Utility,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:44,Fake Zoom Ends in BlackSuit Ransomware > MITRE ATT&CK,Archive via Utility,The excerpt mentions 'Archive via Utility' explicitly.
dfir-2025-03-31-fake-zoom-ends-in-blacksuit-ransomware,T1047,Windows Management Instrumentation,100,0,731dd5d1-e710-47c7-a4dd-b7d084e0363a:44,Fake Zoom Ends in BlackSuit Ransomware > MITRE ATT&CK,Windows Management Instrumentation,The excerpt describes WMI being used for malicious purposes.
