report,technique_id,technique_name,confidence,flagged,chunk_id,heading_path,evidence,reason
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1078.002,Domain Accounts,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:5,Cat’s Got Your Files: Lynx Ransomware > Case Summary,used Active Directory Users,The threat actor created two new accounts using Active Directory Users and Computers.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1098.007,Additional Local or Domain Groups,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:5,Cat’s Got Your Files: Lynx Ransomware > Case Summary,added to privileged security groups,The threat actor added the new accounts to privileged security groups.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1098.007,Additional Local or Domain Groups,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:6,Cat’s Got Your Files: Lynx Ransomware > Case Summary,privileged security groups,The threat actor added accounts to privileged security groups.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1078.002,Domain Accounts,90,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:6,Cat’s Got Your Files: Lynx Ransomware > Case Summary,Active Directory Users,The threat actor created two new accounts in Active Directory Users and Computers.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.001,Remote Desktop Protocol,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:7,Cat’s Got Your Files: Lynx Ransomware > Case Summary,via RDP,The threat actor used RDP to access the system.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1039,Data from Network Shared Drive,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:7,Cat’s Got Your Files: Lynx Ransomware > Case Summary,browsed several network file shares,The threat actor browsed multiple file shares.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1105,Ingress Tool Transfer,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:7,Cat’s Got Your Files: Lynx Ransomware > Case Summary,downloaded NetExec,The threat actor downloaded NetExec through a web browser.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1049,System Network Connections Discovery,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:7,Cat’s Got Your Files: Lynx Ransomware > Case Summary,running netscan,The threat actor ran netscan for reconnaissance.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1027.015,Compression,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:7,Cat’s Got Your Files: Lynx Ransomware > Case Summary,compressed the contents,The threat actor compressed the contents into archives.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1590.005,IP Addresses,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:7,Cat’s Got Your Files: Lynx Ransomware > Case Summary,associated with Railnet LLC,Both IP addresses involved were associated with Railnet LLC.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.001,Remote Desktop Protocol,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:8,Cat’s Got Your Files: Lynx Ransomware > Case Summary,connected to several additional domain controllers,The threat actor used RDP to connect to domain controllers and hypervisor systems.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1190,Exploit Public-Facing Application,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:8,Cat’s Got Your Files: Lynx Ransomware > Case Summary,the threat actor returned via RDP from a new source IP address,The threat actor initially accessed the network via a new source IP address using RDP.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1218.014,MMC,90,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:8,Cat’s Got Your Files: Lynx Ransomware > Case Summary,interacted with the Microsoft Management Console (MMC),"The threat actor interacted with the Microsoft Management Console (MMC), specifically the Local Users and Groups snap-in."
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1049,System Network Connections Discovery,70,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:8,Cat’s Got Your Files: Lynx Ransomware > Case Summary,leveraging their earlier netscan results,The threat actor leveraged their earlier netscan results to identify additional network infrastructure.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.001,Remote Desktop Protocol,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:9,Cat’s Got Your Files: Lynx Ransomware > Case Summary,connected via RDP,The threat actor connected via RDP to a backup server.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1070.004,File Deletion,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:9,Cat’s Got Your Files: Lynx Ransomware > Case Summary,delete existing backup jobs,The threat actor deleted existing backup jobs on the backup server.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1486,Data Encrypted for Impact,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:9,Cat’s Got Your Files: Lynx Ransomware > Case Summary,deployed and executed Lynx ransomware,The threat actor deployed and executed Lynx ransomware on the backup server.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.001,Remote Desktop Protocol,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:11,Cat’s Got Your Files: Lynx Ransomware > Initial Access,successful RDP logon,The excerpt explicitly states a successful RDP logon using valid credentials.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1078,Valid Accounts,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:11,Cat’s Got Your Files: Lynx Ransomware > Initial Access,valid credentials,The excerpt mentions the threat actor using valid credentials for two accounts.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.001,Remote Desktop Protocol,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:12,Cat’s Got Your Files: Lynx Ransomware > Execution,Remote Desktop Protocol (RDP),The threat actor used RDP to log into a computer.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1563.002,RDP Hijacking,60,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:12,Cat’s Got Your Files: Lynx Ransomware > Execution,NetScan’s Remote Desktop functionality,The excerpt mentions the threat actor using NetScan's Remote Desktop functionality.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1059.003,Windows Command Shell,90,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:12,Cat’s Got Your Files: Lynx Ransomware > Execution,Windows Command Shell (`cmd.exe`),The threat actor used Windows Command Shell (`cmd.exe`) to execute commands on compromised hosts.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.001,Remote Desktop Protocol,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:13,Cat’s Got Your Files: Lynx Ransomware > Persistence,connect to a domain controller via RDP,The threat actor used RDP to connect to a domain controller.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1078.001,Default Accounts,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:13,Cat’s Got Your Files: Lynx Ransomware > Persistence,highprivileged account credentials,The threat actor leveraged already-known high-privileged account credentials.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1098.007,Additional Local or Domain Groups,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:14,Cat’s Got Your Files: Lynx Ransomware > Privilege Escalation,added them to several high-privilege domain groups,The threat actor added accounts to high-privilege domain groups.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1078.002,Domain Accounts,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:14,Cat’s Got Your Files: Lynx Ransomware > Privilege Escalation,the three domain accounts,The threat actor created three domain accounts and used them for privilege escalation.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1484.001,Group Policy Modification,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:14,Cat’s Got Your Files: Lynx Ransomware > Privilege Escalation,Group Policy Creator Owners,The threat actor added an account to the Group Policy Creator Owners group.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1564,Hide Artifacts,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:15,Cat’s Got Your Files: Lynx Ransomware > Defense Evasion,obscure their activity,The threat actor did not take other actions to obscure their activity.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1070,Indicator Removal,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:15,Cat’s Got Your Files: Lynx Ransomware > Defense Evasion,obscure their activity,The threat actor did not take other actions to obscure their activity.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021,Remote Services,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:16,Cat’s Got Your Files: Lynx Ransomware > Credential Access,Remote Desktop Protocol,The attacker used a successful Remote Desktop Protocol (RDP) connection.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1078,Valid Accounts,90,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:16,Cat’s Got Your Files: Lynx Ransomware > Credential Access,"valid, which points to a few likely scenarios","The credentials were already valid, indicating the use of existing accounts."
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1110.004,Credential Stuffing,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:17,Cat’s Got Your Files: Lynx Ransomware > Credential Access,breach dumps,"The excerpt mentions 'credential overlap' and 'breach dumps of unrelated accounts', indicating credential stuffing."
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1057,Process Discovery,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:18,Cat’s Got Your Files: Lynx Ransomware > Discovery,Systeminfo,The excerpt lists specific commands used for process discovery.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1018,Remote System Discovery,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:18,Cat’s Got Your Files: Lynx Ransomware > Discovery,ping ​REDACTED,The excerpt shows the adversary using ping to discover other systems.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.001,Remote Desktop Protocol,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:19,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,via File Explorer over RDP,The threat actor used RDP to drop files onto the beachhead host.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1105,Ingress Tool Transfer,90,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:19,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,dropped SoftPerfect Network Scanner v7.2.7,The threat actor transferred tools (netscan) into the compromised environment.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1588.002,Tool,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:20,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,buy SoftPerfect,The excerpt mentions threat actors attempting to buy SoftPerfect Network Scanner.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1219.002,Remote Desktop Software,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:20,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,Netscan was used,"The excerpt describes Netscan being used with a paid license, which is a legitimate desktop support software."
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1588,Obtain Capabilities,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:21,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,buy SoftPerfect,The excerpt mentions threat actors attempting to buy SoftPerfect Network Scanner.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1588.002,Tool,90,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:21,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,purchased this license,"The excerpt explicitly states that the threat actor may have purchased this license legitimately or obtained it through illicit means, indicating they bought a tool."
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1049,System Network Connections Discovery,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:22,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,port scanning,The excerpt explicitly states 'port scanning was observed' after executing Netscan.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1059.008,Network Device CLI,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:22,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,network discovery,"The excerpt mentions the threat actor executed Netscan to perform network discovery, which is a CLI on a network device."
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.001,Remote Desktop Protocol,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:23,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,via RDP using domain admin,The threat actor used domain admin credentials to connect via RDP.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1070.004,File Deletion,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:23,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,create and delete the delete[.,The adversary created and deleted the delete[.]me file on each discovered share.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1049,System Network Connections Discovery,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:23,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,check for write access,Netscan was run with domain administrator privileges and checked for write access on network shares.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.001,Remote Desktop Protocol,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:24,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,via RDP,The threat actor used RDP to return to the beachhead host.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1057,Process Discovery,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:24,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,view running processes,The threat actor ran Task Manager to view running processes and system information.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1218.014,MMC,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:24,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,dsa.msc,The threat actor used the Microsoft Management Console with the Active Directory Users & Computers snap-in (dsa.msc).
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1082,System Information Discovery,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:24,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,systeminfo,The threat actor ran systeminfo to get detailed information about the operating system and hardware.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1105,Ingress Tool Transfer,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:24,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,downloaded the network service exploitation tool,The threat actor downloaded the network service exploitation tool Netexec via Microsoft Edge.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1012,Query Registry,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:24,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,queried the registry,The threat actor queried the registry to identify hostnames of the Hypervisor servers.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.002,SMB/Windows Admin Shares,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:25,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,enumerate a list of,The excerpt shows Netexec being executed with a command that enumerates live hosts over SMB.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1018,Remote System Discovery,70,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:25,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,enumerate a list of,"The excerpt shows Netexec being used to enumerate live hosts over SMB, which is similar to getting a listing of other systems by IP address."
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1557.001,Name Resolution Poisoning and SMB Relay,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:26,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,making connections over SMB,The excerpt shows nxc.exe making connections over SMB port 445.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1557.001,Name Resolution Poisoning and SMB Relay,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:27,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,smb enumeration were left behind,The excerpt mentions SMB enumeration and name resolution poisoning.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1218.014,MMC,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:28,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,lusrmgr.msc,"The threat actor executed lusrmgr.msc, which is an MMC file."
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1563.002,RDP Hijacking,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:28,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,via RDP from a second IP address,The threat actor used RDP to hijack a legitimate user’s remote desktop session.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.001,Remote Desktop Protocol,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:29,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,connected to a domain controller via RDP,The threat actor connected to a domain controller via RDP.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1049,System Network Connections Discovery,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:29,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,issued ping commands to a third domain controller,The threat actor issued ping commands to a third domain controller.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1654,Log Enumeration,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:29,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,queried the registry on the beachhead host,The threat actor queried the registry on the beachhead host.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1049,System Network Connections Discovery,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:30,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,discovery commands,The threat actor queried for network connections using discovery commands.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1057,Process Discovery,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:30,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,_systeminfo_,The threat actor used the _systeminfo_ command to get information about running processes.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1071.001,Web Protocols,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:30,Cat’s Got Your Files: Lynx Ransomware > Discovery > Netscan,netscan.exe,The threat actor utilized netscan.exe as a parent process for web traffic.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.001,Remote Desktop Protocol,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:31,Cat’s Got Your Files: Lynx Ransomware > Lateral Movement,connecting to a domain controller via RDP,The threat actor used Domain Admin credentials to connect via RDP.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1563.002,RDP Hijacking,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:31,Cat’s Got Your Files: Lynx Ransomware > Lateral Movement,logon type 7 (Unlock),"A logon type 7 (Unlock) was seen in Security Event ID 4624 logs, indicating an existing RDP session was unlocked."
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1078.001,Default Accounts,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:31,Cat’s Got Your Files: Lynx Ransomware > Lateral Movement,Domain Admin credentials,The threat actor used Domain Admin credentials and created the 'administratr' account.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1078,Valid Accounts,90,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:32,Cat’s Got Your Files: Lynx Ransomware > Lateral Movement,the Domain Admin account,The threat actor used existing accounts (Domain Admin) for access.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1563.002,RDP Hijacking,60,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:32,Cat’s Got Your Files: Lynx Ransomware > Lateral Movement,using the Domain Admin account,"Although no successful logons were observed, the threat actor attempted to use RDP."
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021,Remote Services,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:33,Cat’s Got Your Files: Lynx Ransomware > Lateral Movement,using the Domain Admin account,The excerpt explicitly mentions using a valid account to log into RDP.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.001,Remote Desktop Protocol,90,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:33,Cat’s Got Your Files: Lynx Ransomware > Lateral Movement,via RDP using the Domain Admin account,The excerpt specifically states using RDP with a valid account.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1563.002,RDP Hijacking,60,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:33,Cat’s Got Your Files: Lynx Ransomware > Lateral Movement,connecting to multiple domain controllers,The excerpt mentions connecting to multiple domain controllers and hypervisor servers via RDP.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1027.015,Compression,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:34,Cat’s Got Your Files: Lynx Ransomware > Collection,leveraged 7-Zip,The threat actor used 7-Zip to create zip archives.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1039,Data from Network Shared Drive,90,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:34,Cat’s Got Your Files: Lynx Ransomware > Collection,network shares,The threat actor accessed several network shares and their contents.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.001,Remote Desktop Protocol,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:35,Cat’s Got Your Files: Lynx Ransomware > Command and Control,RDP sessions,The threat actor connected via RDP sessions.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1584,Compromise Infrastructure,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:35,Cat’s Got Your Files: Lynx Ransomware > Command and Control,Railnet LLC,The IP address was hosted on infrastructure from Railnet LLC.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1584,Compromise Infrastructure,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:36,Cat’s Got Your Files: Lynx Ransomware > Command and Control,Railnet LLC,The threat actor used Railnet LLC infrastructure.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1608.001,Upload Malware,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:36,Cat’s Got Your Files: Lynx Ransomware > Command and Control,bulletproof hosting services,Virtualine was observed advertising its bulletproof hosting services.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1048,Exfiltration Over Alternative Protocol,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:37,Cat’s Got Your Files: Lynx Ransomware > Exfiltration,upload feature,The threat actor used the upload feature to exfiltrate data.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1560,Archive Collected Data,90,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:37,Cat’s Got Your Files: Lynx Ransomware > Exfiltration,archived files,The threat actor archived files before exfiltrating them.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.001,Remote Desktop Protocol,100,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:38,Cat’s Got Your Files: Lynx Ransomware > Impact,via RDP,The threat actor used RDP to move laterally.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1021.001,Remote Desktop Protocol,80,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:39,Cat’s Got Your Files: Lynx Ransomware > Impact,connected via RDP,The threat actor used RDP to deploy the ransomware payload.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1490,Inhibit System Recovery,20,1,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:39,Cat’s Got Your Files: Lynx Ransomware > Impact,removed backups,The threat actor removed backups from the configuration database.
dfir-2025-12-17-cats-got-your-files-lynx-ransomware,T1518.002,Backup Software Discovery,95,0,77ff57c4-af42-4ed5-a0d3-5540a0e85f1a:39,Cat’s Got Your Files: Lynx Ransomware > Impact,browsed the currently deployed backup jobs,The threat actor browsed the Veeam backup jobs and infrastructure.
