report,technique_id,technique_name,confidence,flagged,chunk_id,heading_path,evidence,reason
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1682,Query Public AI Services,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:5,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > The DFIR Report Offerings,Bing Search,The excerpt mentions 'Bing Search' which is a publicly accessible AI service.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1596,Search Open Technical Databases,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:6,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Analysts,Bing Search,The report mentions 'Bing Search' which is a public technical database.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1608.006,SEO Poisoning,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:7,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Initial Access,SEO poisoning,The excerpt describes a SEO poisoning attack.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1583.008,Malvertising,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:7,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Initial Access,malvertising domains,The excerpt mentions malvertising domains.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1583.008,Malvertising,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:8,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Initial Access,Malvertising domains,The excerpt describes malvertising domains appearing in Bing search results.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1574.001,DLL,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:9,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Initial Access,DLL,The excerpt explicitly mentions DLLs being used for sideloading.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1608.006,SEO Poisoning,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:10,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Initial Access,SEO poisoning,The excerpt describes SEO poisoning to lure victims to a fraudulent download page.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1608.001,Upload Malware,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:11,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Initial Access,beaconed to a hardcoded,The excerpt explicitly mentions uploading malware to a hardcoded Azure IP.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1557.001,Name Resolution Poisoning and SMB Relay,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:11,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Initial Access,impersonation site,The excerpt describes an impersonation site masquerading as the official Advanced IP Scanner portal.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1036.010,Masquerade Account Name,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:12,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Execution,masquerading tactics,The excerpt describes the threat actor masquerading as a ManageEngine installer.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1553.002,Code Signing,80,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:13,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Execution,revoked codesigning,The revoked codesigning certificate issued to ‘LLC Resource+’ is a known signer of BumbleBee-related malware.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1574.001,DLL,90,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:13,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Execution,DLL side-loading,"The excerpt describes DLL side-loading, where the legitimate process loads the malicious DLL ‘msimg32.dll’."
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1218.007,Msiexec,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:14,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Execution,the malicious MSI,"The excerpt mentions using msiexec.exe to proxy execution of malicious payloads, specifically mentioning the malicious MSI."
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1574.007,Path Interception by PATH Environment Variable,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:15,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Execution,AppData folder,The loader executed from the victim's AppData folder.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1608.001,Upload Malware,90,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:15,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Execution,dynamically generated domain names,The loader queried dynamically generated domain names associated with BumbleBee malware family.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1548.002,Bypass User Account Control,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:16,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Execution,User Account Control,The excerpt states that the user granted administrative privileges via UAC.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1574.001,DLL,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:17,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Execution,DLL,The excerpt mentions a DLL (`msimg32`) with malicious strings and digital signature.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1018,Remote System Discovery,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:19,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Execution,Host/User Discovery,The excerpt explicitly mentions 'Host/User Discovery' and lists commands used for this purpose.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1041,Exfiltration Over C2 Channel,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:19,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Execution,outbound connection,The excerpt states that the threat actor initiated an outbound connection to a C2 server.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1021.001,Remote Desktop Protocol,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:20,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Persistence,used RDP,The excerpt explicitly mentions using RDP to pivot to internal servers.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1136.002,Domain Account,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:20,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Persistence,create domain accounts,The excerpt describes creating two new domain accounts via `net.exe`.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1098,Account Manipulation,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:21,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Persistence,manipulate accounts,The excerpt describes the threat actor manipulating accounts to maintain access
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1572,Protocol Tunneling,80,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:22,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Persistence > Swisscom,tunneling software,The excerpt describes using Cloudflare tunneling software to encapsulate a protocol.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1546.013,PowerShell Profile,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:22,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Persistence > Swisscom,PowerShell script,The excerpt mentions a PowerShell script (1.ps1) being used for installation.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1078.002,Domain Accounts,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:23,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Privilege Escalation,domain admin,The excerpt mentions 'compromising a domain admin' which is a type of domain account.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1574.008,Path Interception by Search Order Hijacking,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:24,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion,hijack the search,The excerpt describes hijacking the search order used to load other programs.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1055,Process Injection,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:25,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion,process injection,The excerpt explicitly describes process injection.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1047,Windows Management Instrumentation,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:25,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion,using WMI,The excerpt states the threat actor used WMI to launch the binary.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1055.001,Dynamic-link Library Injection,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:26,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion,inject the Adaptix shellcode,The excerpt explicitly describes injecting a DLL into a process.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1574.001,DLL,80,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:28,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion,"anomalous, unmapped in-memory module",The excerpt mentions a DLL file being dumped and analyzed.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1055.001,Dynamic-link Library Injection,70,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:28,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion,shellcode was injected,The excerpt indicates that shellcode was injected into a process.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1027.010,Command Obfuscation,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:29,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion,command-line obfuscation,The excerpt explicitly describes command-line obfuscation.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1059.001,PowerShell,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:29,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion,PowerShell,The excerpt mentions PowerShell in the context of execution.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1574.011,Services Registry Permissions Weakness,90,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:30,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion > Swisscom,registered them as new system services,The excerpt shows registering drivers as new system services in the Registry.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1021.001,Remote Desktop Protocol,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:31,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access,access a domain controller via RDP,The threat actor used RDP to access a domain controller.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1078,Valid Accounts,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:31,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access,high-privilege <mark>`backup_EA`</mark> account,The threat actor utilized the high-privilege backup_EA account.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1003.003,NTDS,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:31,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access,extracting the Active Directory database <mark>(</mark> <mark>`ntds.dit`</mark>,The threat actor extracted the Active Directory database (ntds.dit).
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1110.002,Password Cracking,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:31,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access,created a volume shadow copy backup containing the <mark>`ntds.dit`</mark>,The threat actor created a volume shadow copy backup containing ntds.dit.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1021.001,Remote Desktop Protocol,80,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:32,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access,Interactive Access: Three queries were performed via RDP,The excerpt mentions RDP sessions being used to verify credentials.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1003.002,Security Account Manager,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:32,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access,extracted the credentials stored in the Veeam PostgreSQL database present in the backup server,The excerpt explicitly states that the adversary extracted credential material from the SAM database.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1078,Valid Accounts,95,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:32,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access,rotated between nine different accounts,"The excerpt explicitly states that the adversary rotated between nine different accounts, indicating they were using valid accounts."
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1059.001,PowerShell,80,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:32,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access,encoded PowerShell command,The excerpt mentions an encoded PowerShell script being used to invoke the psql.exe utility.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1555.003,Credentials from Web Browsers,60,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:33,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access,Veeam password storage,The excerpt describes handling credentials from Veeam password storage.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1003.001,LSASS Memory,80,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:34,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access > Remote LSASS Memory Dump,LSASS memory dumping,The excerpt explicitly mentions LSASS memory dumping.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1210,Exploitation of Remote Services,60,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:34,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access > Remote LSASS Memory Dump,remote execution methods,"The excerpt lists four distinct remote execution methods, including SMB and WMI."
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1574.001,DLL,90,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:34,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access > Remote LSASS Memory Dump,comsvcs.dll MiniDump,The excerpt mentions the use of `comsvcs.dll` MiniDump technique.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1047,Windows Management Instrumentation,80,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:34,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access > Remote LSASS Memory Dump,WMI: Remote process invocation,The excerpt explicitly mentions WMI as a remote process invocation method.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1003.001,LSASS Memory,90,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:35,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access > Remote LSASS Memory Dump,This behavior is a high-confidence match for the lsassy,The excerpt explicitly mentions 'lsassy' credential dumping utility.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1047,Windows Management Instrumentation,80,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:35,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access > Remote LSASS Memory Dump,Manages WMI remoting.,The excerpt describes WMI remoting using `wmiexec.py` module.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1021.002,SMB/Windows Admin Shares,70,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:35,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access > Remote LSASS Memory Dump,Facilitates SMB service creation.,The excerpt mentions SMB service creation using `smbexec.py` module.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1021.003,Distributed Component Object Model,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:36,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access > Remote LSASS Memory Dump,Executes via DCOM,The excerpt explicitly mentions DCOM and `mmcexec.py` executing via DCOM.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1021.001,Remote Desktop Protocol,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:37,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,established an RDP,The threat actor established an RDP session to a domain controller.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1563.002,RDP Hijacking,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:37,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,established an RDP,The threat actor established an RDP session to a domain controller using a newly created user.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1021.001,Remote Desktop Protocol,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:38,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,established an RDP session,The threat actor used RDP to log into a domain controller.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1078.001,Default Accounts,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:38,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,net user adminiatrstor,The threat actor used default accounts (adminiatrstor and administrator) to gain access.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1021.001,Remote Desktop Protocol,100,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:39,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,connected to a file server via RDP,The threat actor connected to a file server via RDP.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1087.002,Domain Account,80,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:39,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,enumerate domain accounts,The adversary enumerated domain accounts using `net user` and `net group` commands.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1049,System Network Connections Discovery,80,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:39,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,enumerate network connections,The adversary enumerated network connections using various `net` commands.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1021.001,Remote Desktop Protocol,80,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:40,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,leveraged an RDP session,The excerpt shows the threat actor using RDP to pivot to a child domain controller.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1187,Forced Authentication,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:40,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,Invoke-ShareFinder,"The excerpt mentions Invoke-ShareFinder being executed with verbose output, which could be used for forced authentication."
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1135,Network Share Discovery,80,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:40,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,enumerate accessible SMB,The excerpt shows the threat actor using Invoke-ShareFinder to enumerate accessible SMB shares.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1482,Domain Trust Discovery,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:41,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,enumerate domain computers,The excerpt mentions enumerating domain computers and user objects.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1590.002,DNS,80,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:41,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,query and export DNS zone data,The excerpt mentions querying and exporting DNS zone data from a domain controller.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1216.001,PubPrn,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:41,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,run the same SPN enumeration script,The excerpt explicitly states using PowerShell to run the same SPN enumeration script observed earlier.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1557.001,Name Resolution Poisoning and SMB Relay,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:42,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,accessible SMB shares,The excerpt shows PowerShell commands to enumerate SMB shares.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1071.004,DNS,90,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:42,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,query and export DNS zone data,The excerpt shows PowerShell commands using DNS zone data export.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1003.003,NTDS,95,0,fc1e9386-9482-41e9-ac47-655fdef20c0d:42,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,enumerate domain computers,The excerpt shows PowerShell commands to enumerate domain computers and user objects.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1057,Process Discovery,20,1,fc1e9386-9482-41e9-ac47-655fdef20c0d:43,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,Get-ADComputer,The excerpt shows adversaries using PowerShell to get information about running processes.
